fifa_player_id,fifa_team_id,avg_attacking_score,avg_defensive_score,avg_creativity_score,avg_defending_the_goal_score,n_matches_ranked,player_kind
489520,44037,4.166171073913574,6.723739147186279,4.793144702911377,,2,outfieldPlayer
489523,44037,4.708643913269043,6.438507556915283,6.179114818572998,,1,outfieldPlayer
489551,43820,4.323124885559082,4.701236724853516,5.26935338973999,,1,outfieldPlayer
489603,43817,4.273022890090942,5.727139711380005,4.7277162075042725,,2,outfieldPlayer
489688,43970,6.791574239730835,5.6705334186553955,5.764399290084839,,2,outfieldPlayer
489689,43970,4.884982347488403,4.819130897521973,7.055510997772217,,2,outfieldPlayer
489704,43963,4.215084552764893,6.465098857879639,5.7791972160339355,,1,outfieldPlayer
489732,43942,4.526377201080322,4.6983232498168945,7.064024448394775,,1,outfieldPlayer
491166,43976,4.784150838851929,4.978032350540161,5.761233329772949,,2,outfieldPlayer
491218,43948,4.940886497497559,4.900290012359619,6.007537841796875,,1,outfieldPlayer
491244,43961,4.065665245056152,5.213271617889404,5.397219181060791,,1,outfieldPlayer
492315,43822,4.075548410415649,6.944021463394165,5.229346990585327,,2,outfieldPlayer
492358,43963,4.052395343780518,7.6894426345825195,4.606965065002441,,1,outfieldPlayer
492363,43948,6.694334268569946,7.201235771179199,7.2330121994018555,,2,outfieldPlayer
492716,43942,4.9690961837768555,6.132193565368652,7.297027587890625,,1,outfieldPlayer
493970,43899,5.578623294830322,5.575894832611084,6.577542781829834,,1,outfieldPlayer
494248,43883,4.623618841171265,6.474081516265869,5.2038445472717285,,2,outfieldPlayer
494291,43843,4.694279670715332,4.5767669677734375,5.50400447845459,,1,outfieldPlayer
494293,43872,4.610987186431885,5.298048496246338,5.942603588104248,,1,outfieldPlayer
494314,43850,5.011829376220703,4.834691047668457,6.287364482879639,,1,outfieldPlayer
494349,43860,,,,8.103483200073242,1,goalkeeper
494351,43860,4.824103355407715,7.683034420013428,5.493966102600098,,1,outfieldPlayer
494375,43888,4.545264720916748,4.734726905822754,5.7499213218688965,,1,outfieldPlayer
494458,20014,4.712470531463623,5.906057834625244,7.102935791015625,,1,outfieldPlayer
494531,43928,,,,6.84772801399231,2,goalkeeper
494557,43976,,,,6.220923662185669,2,goalkeeper
494626,43961,4.8206281661987305,6.277684688568115,5.8578667640686035,,1,outfieldPlayer
494640,44037,4.476011514663696,4.3006428480148315,5.079614639282227,,2,outfieldPlayer
494989,1895293,6.768234729766846,5.787347078323364,6.048771858215332,,2,outfieldPlayer
495046,43928,6.631877422332764,5.833104610443115,5.772922515869141,,1,outfieldPlayer
495347,43972,4.830941677093506,6.403702735900879,5.3140411376953125,,1,outfieldPlayer
495349,43935,4.410486459732056,6.639028787612915,6.202012538909912,,2,outfieldPlayer
495488,43855,4.606783866882324,5.5946574211120605,6.186598777770996,,1,outfieldPlayer
496358,43879,6.701464653015137,4.810700416564941,6.197484493255615,,1,outfieldPlayer
498421,43976,4.893061399459839,6.266193151473999,6.886589050292969,,2,outfieldPlayer
498458,43834,4.523731470108032,4.517328381538391,5.757649183273315,,2,outfieldPlayer
498806,43976,5.528613567352295,5.007009267807007,6.450989246368408,,2,outfieldPlayer
499102,43820,3.723583221435547,4.237666130065918,4.64147424697876,,1,outfieldPlayer
499290,43938,4.871498107910156,5.438867092132568,6.692698001861572,,1,outfieldPlayer
499912,43921,4.7728729248046875,6.564428806304932,6.499472618103027,,1,outfieldPlayer
499913,43921,,,,5.999212026596069,2,goalkeeper
500037,43911,5.219127178192139,5.865814208984375,6.00623083114624,,1,outfieldPlayer
502727,43971,7.013978719711304,5.158078193664551,6.922097444534302,,2,outfieldPlayer
502945,43970,4.633823394775391,5.488561630249023,5.979063987731934,,2,outfieldPlayer
502946,43970,4.520450830459595,4.815552473068237,6.099798917770386,,2,outfieldPlayer
503047,43970,4.833545684814453,4.545421600341797,7.102182865142822,,1,outfieldPlayer
504199,43883,5.028362512588501,6.345220565795898,5.569336414337158,,2,outfieldPlayer
504329,20014,4.737846374511719,5.052966117858887,5.366546630859375,,1,outfieldPlayer
504502,43888,4.3951544761657715,3.4119603633880615,5.035576820373535,,1,outfieldPlayer
504990,44037,4.654922962188721,3.8615787029266357,7.749443054199219,,1,outfieldPlayer
505097,43872,4.692986488342285,5.4390740394592285,5.94740629196167,,1,outfieldPlayer
506039,43883,4.19533109664917,6.562920093536377,4.739919185638428,,2,outfieldPlayer
506202,43854,4.564627170562744,4.476369857788086,5.388641357421875,,1,outfieldPlayer
506279,43860,8.415634155273438,5.339779376983643,6.077885150909424,,1,outfieldPlayer
506471,1895293,4.619288921356201,4.579354524612427,6.333791732788086,,2,outfieldPlayer
507253,43860,4.6996941566467285,6.692728519439697,5.6259636878967285,,1,outfieldPlayer
510757,43908,4.701389789581299,4.865303993225098,6.193965911865234,,2,outfieldPlayer
510922,43854,5.342314720153809,4.908368349075317,7.076819658279419,,2,outfieldPlayer
510991,43834,4.31271767616272,5.523507356643677,5.318424224853516,,2,outfieldPlayer
511009,43843,4.0,5.922664642333984,4.878285884857178,,1,outfieldPlayer
511015,43948,5.898005485534668,5.339775562286377,6.655540466308594,,2,outfieldPlayer
511141,1895293,4.25947904586792,6.105389356613159,5.359924793243408,,2,outfieldPlayer
511875,43820,4.996033668518066,4.150249481201172,5.949126243591309,,1,outfieldPlayer
512183,43835,4.554031848907471,4.85032320022583,5.629079580307007,,2,outfieldPlayer
512791,43834,4.693173170089722,4.518135905265808,4.901567459106445,,2,outfieldPlayer
514166,43935,4.243098020553589,6.284390687942505,6.251252889633179,,2,outfieldPlayer
514208,43854,5.027209281921387,5.446066856384277,6.875729084014893,,1,outfieldPlayer
514334,43995,4.1149210929870605,7.541616439819336,4.5180134773254395,,1,outfieldPlayer
518200,43976,4.913564205169678,6.997948169708252,5.994256019592285,,1,outfieldPlayer
519836,43924,4.915457725524902,6.030570030212402,4.872461795806885,,1,outfieldPlayer
519954,44037,8.654162406921387,5.409040451049805,5.78501558303833,,1,outfieldPlayer
519958,43970,4.704402446746826,5.19142484664917,6.886593341827393,,1,outfieldPlayer
520036,43934,4.816415309906006,5.151477336883545,6.060333728790283,,1,outfieldPlayer
520039,43860,4.339783191680908,5.806840896606445,6.209969520568848,,1,outfieldPlayer
520245,43888,,,,5.2094011306762695,1,goalkeeper
523097,43995,5.046349763870239,5.581308841705322,7.182576894760132,,2,outfieldPlayer
523215,43908,4.972872257232666,5.855877876281738,4.851867198944092,,1,outfieldPlayer
523236,43818,4.685219764709473,4.796771049499512,5.669453144073486,,1,outfieldPlayer
523333,43835,4.684109210968018,5.112521648406982,5.887538909912109,,1,outfieldPlayer
