fantasy_player_id,fifa_player_id,fantasy_squad_id,first_name,last_name,known_name,position,price,is_active,percent_selected,rounds_selected_json,total_points,avg_points,form,last_round_points,round_points_json,qualification_round_ids_json
1089,474973.0,41,Pau,Cubarsí,Pau Cubarsí,DEF,5.0,True,5.8,"{""1"": 5.6, ""2"": 6.2, ""3"": 5.8}",14,7.0,4.7,7,"{""1"": 7, ""2"": 7}",[]
1092,484320.0,41,Lamine Yamal,Nasraoui Ebana,Lamine Yamal,MID,10.0,True,36.7,"{""1"": 39.5, ""2"": 35.8, ""3"": 36.7}",8,4.0,2.7,7,"{""1"": 1, ""2"": 7}",[]
1093,405545.0,41,Ferran,Torres,Ferran Torres,FWD,7.8,True,3.0,"{""1"": 4, ""2"": 2.5, ""3"": 3}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1094,430751.0,41,Mikel,Oyarzabal,Mikel Oyarzabal,FWD,8.1,True,15.1,"{""1"": 20.9, ""2"": 19.4, ""3"": 15.1}",17,8.5,5.7,15,"{""1"": 2, ""2"": 15}",[]
1095,447864.0,41,Borja,Iglesias,Borja Iglesias,FWD,6.8,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1097,492859.0,41,Víctor,Muñoz,Víctor Muñoz,FWD,4.0,True,0.6,"{""1"": 0.6, ""2"": 0.6, ""3"": 0.6}",0,0.0,0.0,0,{},[]
1098,447853.0,41,David,Raya,David Raya,GK,5.0,True,10.4,"{""1"": 13.9, ""2"": 9.9, ""3"": 10.4}",0,0.0,0.0,0,{},[]
1099,430753.0,41,Unai,Simón,Unai Simón,GK,5.0,True,7.4,"{""1"": 6.1, ""2"": 6.9, ""3"": 7.4}",14,7.0,4.7,7,"{""1"": 7, ""2"": 7}",[]
1101,484691.0,41,Joan,García,Joan García,GK,4.0,True,1.0,"{""1"": 1.1, ""2"": 1.1, ""3"": 1}",0,0.0,0.0,0,{},[]
1102,382739.0,41,Marcos,Llorente,Marcos Llorente,DEF,5.5,True,5.2,"{""1"": 4.8, ""2"": 5.2, ""3"": 5.2}",9,9.0,3.0,9,"{""1"": 9}",[]
1104,411375.0,41,Rodrigo,Hernández Cascante,Rodri,MID,7.5,True,1.9,"{""1"": 1.9, ""2"": 1.5, ""3"": 1.9}",6,3.0,2.0,3,"{""1"": 3, ""2"": 3}",[]
1105,430750.0,41,Dani,Olmo,Dani Olmo,MID,7.7,True,2.1,"{""1"": 2.9, ""2"": 1.9, ""3"": 2.1}",9,4.5,3.0,8,"{""1"": 1, ""2"": 8}",[]
1106,423646.0,41,Pedro,González López,Pedri,MID,8.1,True,9.5,"{""1"": 10.4, ""2"": 9.1, ""3"": 9.5}",5,2.5,1.7,3,"{""1"": 2, ""2"": 3}",[]
1109,503047.0,42,Besfort,Zeneli,Besfort Zeneli,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""2"": 1}",[]
1110,519958.0,42,Elliot,Stroud,Elliot Stroud,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1111,514202.0,42,Taha,Ali,Taha Ali,MID,4.9,True,0.1,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""2"": 1}",[]
1112,493061.0,42,Eric,Smith,Eric Smith,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1113,489689.0,42,Lucas,Bergvall,Lucas Bergvall,MID,5.1,True,0.4,"{""1"": 0.4, ""2"": 0.4, ""3"": 0.4}",4,2.0,1.3,0,"{""1"": 4, ""2"": 0}",[]
1114,489688.0,42,Yasin,Ayari,Yasin Ayari,MID,5.3,True,2.6,"{""1"": 0.2, ""2"": 2.1, ""3"": 2.6}",18,9.0,6.0,1,"{""1"": 17, ""2"": 1}",[]
1116,441135.0,42,Jesper,Karlström,Jesper Karlström,MID,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1117,433795.0,42,Mattias,Svanberg,Mattias Svanberg,MID,6.1,True,0.1,"{""1"": 0, ""2"": 0, ""3"": 0.1}",9,9.0,3.0,9,"{""1"": 9}",[]
1118,491255.0,42,Daniel,Svensson,Daniel Svensson,DEF,4.5,True,0.4,"{""1"": 0.5, ""2"": 0.4, ""3"": 0.4}",1,1.0,0.3,1,"{""1"": 1}",[]
1119,483276.0,42,Gabriel,Gudmundsson,Gabriel Gudmundsson,DEF,4.2,True,0.5,"{""1"": 0.5, ""2"": 0.6, ""3"": 0.5}",-1,-0.5,-0.3,-3,"{""1"": 2, ""2"": -3}",[]
1120,441132.0,42,Carl,Starfelt,Carl Starfelt,DEF,4.1,True,0.0,"{""1"": 0.1, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1121,395283.0,42,Victor,Lindelöf,Victor Lindelöf,DEF,4.0,True,1.4,"{""1"": 1.6, ""2"": 1.6, ""3"": 1.4}",0,0.0,0.0,-2,"{""1"": 2, ""2"": -2}",[]
1122,483304.0,42,Gustaf,Lagerbielke,Gustaf Lagerbielke,DEF,3.7,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,-2,"{""1"": 2, ""2"": -2}",[]
1124,483327.0,42,Viktor,Gyökeres,Viktor Gyökeres,FWD,7.8,True,5.2,"{""1"": 5.5, ""2"": 5.6, ""3"": 5.2}",17,8.5,5.7,3,"{""1"": 14, ""2"": 3}",[]
1125,441137.0,42,Anthony,Elanga,Anthony Elanga,FWD,5.8,True,0.3,"{""1"": 0.4, ""2"": 0.3, ""3"": 0.3}",9,4.5,3.0,8,"{""1"": 1, ""2"": 8}",[]
1126,502946.0,42,Benjamin,Nygren,Benjamin Nygren,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1127,489691.0,42,Gustaf,Nilsson,Gustaf Nilsson,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1129,360496.0,42,Kristoffer,Nordfeldt,Kristoffer Nordfeldt,GK,3.9,True,0.4,"{""1"": 0.4, ""2"": 0.4, ""3"": 0.4}",0,0.0,0.0,-2,"{""1"": 2, ""2"": -2}",[]
1133,502727.0,43,Johan,Manzambi,Johan Manzambi,MID,5.6,True,0.3,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.3}",16,8.0,5.3,15,"{""1"": 1, ""2"": 15}",[]
1135,311558.0,43,Granit,Xhaka,Granit Xhaka,MID,6.2,True,3.6,"{""1"": 4.6, ""2"": 4.6, ""3"": 3.6}",12,6.0,4.0,10,"{""1"": 2, ""2"": 10}",[]
1137,433147.0,43,Michel,Aebischer,Michel Aebischer,MID,5.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",7,3.5,2.3,4,"{""1"": 3, ""2"": 4}",[]
1138,402021.0,43,Remo,Freuler,Remo Freuler,MID,5.9,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",9,4.5,3.0,2,"{""1"": 7, ""2"": 2}",[]
1139,448120.0,43,Ardon,Jashari,Ardon Jashari,MID,5.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
1140,448103.0,43,Fabian,Rieder,Fabian Rieder,MID,6.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",5,2.5,1.7,4,"{""1"": 1, ""2"": 4}",[]
1141,405178.0,43,Manuel,Akanji,Manuel Akanji,DEF,5.0,True,4.2,"{""1"": 4.9, ""2"": 4.3, ""3"": 4.2}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
1142,313559.0,43,Ricardo,Rodríguez,Ricardo Rodríguez,DEF,4.5,True,1.7,"{""1"": 1.5, ""2"": 2.4, ""3"": 1.7}",11,5.5,3.7,2,"{""1"": 9, ""2"": 2}",[]
1143,398509.0,43,Nico,Elvedi,Nico Elvedi,DEF,4.3,True,3.4,"{""1"": 4.3, ""2"": 5.3, ""3"": 3.4}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1144,356412.0,43,Silvan,Widmer,Silvan Widmer,DEF,4.2,True,1.0,"{""1"": 1.7, ""2"": 1, ""3"": 1}",9,9.0,3.0,9,"{""2"": 9}",[]
1145,493221.0,43,Miro,Muheim,Miro Muheim,DEF,4.0,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",-1,-1.0,-0.3,-1,"{""1"": -1}",[]
1146,448136.0,43,Eray,Cömert,Eray Cömert,DEF,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1147,484864.0,43,Aurèle,Amenda,Aurèle Amenda,DEF,3.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1148,510908.0,43,Luca,Jaquez,Luca Jaquez,DEF,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""2"": 1}",[]
1149,393480.0,43,Breel,Embolo,Breel Embolo,FWD,7.5,True,2.3,"{""1"": 2.7, ""2"": 2.9, ""3"": 2.3}",16,8.0,5.3,7,"{""1"": 9, ""2"": 7}",[]
1150,448127.0,43,Noah,Okafor,Noah Okafor,FWD,5.9,True,0.2,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1151,448114.0,43,Dan,Ndoye,Dan Ndoye,FWD,6.8,True,0.5,"{""1"": 0.8, ""2"": 0.6, ""3"": 0.5}",6,3.0,2.0,3,"{""1"": 3, ""2"": 3}",[]
1153,448107.0,43,Gregor,Kobel,Gregor Kobel,GK,4.7,True,5.4,"{""1"": 6.2, ""2"": 6.9, ""3"": 5.4}",5,2.5,1.7,2,"{""1"": 3, ""2"": 2}",[]
1154,402022.0,43,Yvon,Mvogo,Yvon Mvogo,GK,4.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1155,484862.0,43,Marvin,Keller,Marvin Keller,GK,3.7,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1156,411226.0,43,Djibril,Sow,Djibril Sow,MID,6.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,3.0,1.0,3,"{""2"": 3}",[]
1157,401448.0,43,Denis,Zakaria,Denis Zakaria,MID,6.1,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",2,2.0,0.7,2,"{""1"": 2}",[]
1158,448131.0,43,Rubén,Vargas,Rubén Vargas,MID,6.8,True,0.6,"{""1"": 0.6, ""2"": 0.6, ""3"": 0.6}",18,9.0,6.0,15,"{""1"": 3, ""2"": 15}",[]
1160,411658.0,44,Ellyes,Skhiri,Ellyes Skhiri,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
1161,336459.0,44,Rani,Khedira,Rani Khedira,MID,4.7,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1162,479781.0,44,Hadj,Mahmoud,Hadj Mahmoud,MID,4.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
1163,441362.0,44,Mortadha,Ben Ouanes,Mortadha Ben Ouanes,MID,5.0,True,0.6,"{""1"": 0.6, ""2"": 0.4, ""3"": 0.6}",0,0.0,0.0,0,{},[]
1164,433361.0,44,Anis,Ben Slimane,Anis Ben Slimane,MID,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
1165,506335.0,44,Moutaz,Neffati,Moutaz Neffati,DEF,4.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1166,433362.0,44,Ali,Abdi,Ali Abdi,DEF,4.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",-3,-1.5,-1.0,-1,"{""1"": -2, ""2"": -1}",[]
1167,433367.0,44,Omar,Rekik,Omar Rekik,DEF,3.8,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",6,3.0,2.0,-1,"{""1"": 7, ""2"": -1}",[]
1169,516043.0,44,Adem,Arous,Adem Arous,DEF,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1170,425607.0,44,Mohamed Amine,Ben Hmida,Mohamed Amine Ben Hmida,DEF,3.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",-2,-1.0,-0.7,0,"{""1"": -2, ""2"": 0}",[]
1172,520246.0,44,Raed,Chikhaoui,Raed Chikhaoui,DEF,3.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1174,464484.0,44,Ismaël,Gharbi,Ismaël Gharbi,FWD,4.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1175,482885.0,44,Elias,Saad,Elias Saad,FWD,4.5,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1176,494375.0,44,Firas,Chaouat,Firas Chaouat,FWD,4.4,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1177,504502.0,44,Sebastian,Tounekti,Sebastian Tounekti,FWD,4.4,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1178,494374.0,44,Hazem,Mastouri,Hazem Mastouri,FWD,4.2,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1181,520247.0,44,Rayan,Elloumi,Rayan Elloumi,FWD,4.0,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1183,512039.0,44,Khalil,Ayari,Khalil Ayari,FWD,4.0,True,0.2,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1184,520245.0,44,Abdelmouhib,Chamakh,Abdelmouhib Chamakh,GK,4.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",-2,-2.0,-0.7,-2,"{""1"": -2}",[]
1185,433365.0,44,Aymen,Dahmen,Aymen Dahmen,GK,3.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",-1,-1.0,-0.3,-1,"{""2"": -1}",[]
1187,372294.0,44,Sabri,Ben Hessen,Sabri Ben Hessen,GK,3.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1188,484092.0,45,Ismail,Yüksek,Ismail Yüksek,MID,4.6,True,0.2,"{""1"": 0.2, ""2"": 0.1, ""3"": 0.2}",6,3.0,2.0,3,"{""1"": 3, ""2"": 3}",[]
1189,389907.0,45,Salih,Özcan,Salih Özcan,MID,4.7,True,0.0,"{""1"": 0.1, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
1190,,45,Atakan,Karazor,Atakan Karazor,MID,4.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1191,472877.0,45,Irfan Can,Kahveci,Irfan Can Kahveci,MID,5.9,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1192,433118.0,45,Orkun,Kökçü,Orkun Kökçü,MID,6.0,True,0.3,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.3}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1193,336170.0,45,Kaan,Ayhan,Kaan Ayhan,DEF,4.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1194,433072.0,45,Zeki,Çelik,Zeki Çelik,DEF,4.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
1195,484113.0,45,Ferdi,Kadioglu,Ferdi Kadioglu,DEF,4.3,True,1.2,"{""1"": 1.5, ""2"": 1.6, ""3"": 1.2}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1196,484072.0,45,Samet,Akaydin,Samet Akaydin,DEF,4.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1197,430120.0,45,Mert,Müldür,Mert Müldür,DEF,4.1,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1198,406249.0,45,Ozan,Kabak,Ozan Kabak,DEF,4.0,True,0.3,"{""1"": 0.3, ""2"": 0.3, ""3"": 0.3}",0,0.0,0.0,0,{},[]
1199,484065.0,45,Eren,Elmali,Eren Elmali,DEF,4.0,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,0,"{""2"": 0}",[]
1200,484082.0,45,Abdülkerim,Bardakci,Abdülkerim Bardakci,DEF,4.0,True,0.4,"{""1"": 0.4, ""2"": 0.3, ""3"": 0.4}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1201,441179.0,45,Merih,Demiral,Merih Demiral,DEF,4.0,True,0.6,"{""1"": 0.7, ""2"": 0.5, ""3"": 0.6}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1202,,45,Mustafa,Eskihellaç,Mustafa Eskihellaç,DEF,3.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1203,,45,Ahmetcan,Kaplan,Ahmetcan Kaplan,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1204,484112.0,45,Kenan,Yildiz,Kenan Yildiz,MID,7.0,True,2.6,"{""1"": 3.5, ""2"": 2.9, ""3"": 2.6}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1205,441188.0,45,Kerem,Aktürkoglu,Kerem Aktürkoglu,FWD,6.2,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1206,484139.0,45,Baris Alper,Yilmaz,Baris Alper Yilmaz,FWD,6.1,True,0.4,"{""1"": 0.6, ""2"": 0.3, ""3"": 0.4}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1208,486076.0,45,Oguz,Aydin,Oguz Aydin,FWD,5.0,True,0.8,"{""1"": 0.8, ""2"": 0.8, ""3"": 0.8}",0,0.0,0.0,0,{},[]
1209,406231.0,45,Yunus,Akgün,Yunus Akgün,FWD,4.9,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,1.0,0.7,2,"{""1"": 0, ""2"": 2}",[]
1210,495347.0,45,Deniz,Gül,Deniz Gül,FWD,4.4,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1211,441181.0,45,Ugurcan,Çakir,Ugurcan Çakir,GK,4.2,True,1.5,"{""1"": 1.7, ""2"": 1.8, ""3"": 1.5}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1212,441180.0,45,Altay,Bayindir,Altay Bayindir,GK,4.0,True,0.5,"{""1"": 0.6, ""2"": 0.5, ""3"": 0.5}",0,0.0,0.0,0,{},[]
1213,360498.0,45,Mert,Günok,Mert Günok,GK,4.0,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1214,,45,Muhammed,Sengezer,Muhammed Sengezer,GK,3.9,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1215,484087.0,45,Arda,Güler,Arda Güler,MID,7.0,True,7.4,"{""1"": 9.5, ""2"": 7.5, ""3"": 7.4}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
1216,369304.0,45,Hakan,Çalhanoglu,Hakan Çalhanoglu,MID,7.1,True,1.5,"{""1"": 2, ""2"": 2.5, ""3"": 1.5}",5,2.5,1.7,3,"{""1"": 2, ""2"": 3}",[]
1217,,46,Pablo,Alcoba,Pablo Alcoba,MID,4.3,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1218,419134.0,46,Juan Manuel,Sanabria,Juan Manuel Sanabria,MID,4.5,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",3,1.5,1.0,2,"{""1"": 1, ""2"": 2}",[]
1219,308300.0,46,Emiliano,Martínez,Emiliano Martínez,MID,4.7,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1220,,46,Luciano,González,Luciano González,MID,4.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1221,,46,Nicolás,Fonseca,Nicolás Fonseca,MID,5.0,False,0.1,"{""1"": 0.1, ""2"": 0.4, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1222,439956.0,46,Facundo,Pellistri,Facundo Pellistri,MID,5.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1223,419100.0,46,Maxi,Araújo,Maxi Araújo,MID,6.4,True,0.6,"{""1"": 0.3, ""2"": 0.6, ""3"": 0.6}",23,11.5,7.7,13,"{""1"": 10, ""2"": 13}",[]
1224,441623.0,46,Manuel,Ugarte,Manuel Ugarte,MID,5.9,True,0.2,"{""1"": 0.2, ""2"": 0.2, ""3"": 0.2}",4,2.0,1.3,2,"{""1"": 2, ""2"": 2}",[]
1225,402898.0,46,Nicolás,de la Cruz,Nicolás de la Cruz,MID,5.9,True,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1226,419101.0,46,Ronald,Araujo,Ronald Araujo,DEF,5.0,True,2.3,"{""1"": 3, ""2"": 2.4, ""3"": 2.3}",0,0.0,0.0,0,{},[]
1227,368655.0,46,José María,Giménez,José María Giménez,DEF,4.4,True,0.9,"{""1"": 1.3, ""2"": 1.6, ""3"": 0.9}",0,0.0,0.0,0,{},[]
1228,402895.0,46,Matías,Viña,Matías Viña,DEF,4.3,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",1,1.0,0.3,1,"{""1"": 1}",[]
1229,402893.0,46,Mathías,Olivera,Mathías Olivera,DEF,4.3,True,1.4,"{""1"": 1.6, ""2"": 1.9, ""3"": 1.4}",2,1.0,0.7,0,"{""1"": 2, ""2"": 0}",[]
1230,368660.0,46,Guillermo,Varela,Guillermo Varela,DEF,4.2,True,0.5,"{""1"": 0.6, ""2"": 0.9, ""3"": 0.5}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1231,419108.0,46,Sebastián,Cáceres,Sebastián Cáceres,DEF,4.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1232,402904.0,46,Santiago,Bueno,Santiago Bueno,DEF,4.1,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1233,419132.0,46,José,Rodríguez,José Rodríguez,DEF,3.9,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1234,,46,Brian,Barboza,Brian Barboza,DEF,3.7,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1235,,46,Benjamín,García,Benjamín García,DEF,3.5,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1236,419126.0,46,Darwin,Núñez,Darwin Núñez,FWD,7.5,True,1.2,"{""1"": 1.6, ""2"": 1.2, ""3"": 1.2}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1237,477536.0,46,Federico,Viñas,Federico Viñas,FWD,5.9,True,0.1,"{""1"": 0, ""2"": 0.1, ""3"": 0.1}",10,5.0,3.3,2,"{""1"": 8, ""2"": 2}",[]
1238,419132.0,46,Brian,Rodríguez,Brian Rodríguez,FWD,6.2,True,0.1,"{""1"": 0.1, ""2"": 0.1, ""3"": 0.1}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1239,332897.0,46,Rodrigo,Aguirre,Rodrigo Aguirre,FWD,5.6,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",1,1.0,0.3,1,"{""1"": 1}",[]
1240,,46,Facundo,Torres,Facundo Torres,FWD,5.4,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1241,402876.0,46,Agustín,Canobbio,Agustín Canobbio,FWD,5.3,True,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",10,5.0,3.3,9,"{""1"": 1, ""2"": 9}",[]
1242,473062.0,46,Facundo,Martínez,Facundo Martínez,FWD,5.3,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1243,,46,Agustín,Álvarez,Agustín Álvarez,FWD,5.2,False,0.0,"{""1"": 0, ""2"": 0.1, ""3"": 0}",0,0.0,0.0,0,{},[]
1244,368664.0,46,Sergio,Rochet,Sergio Rochet,GK,4.1,True,2.6,"{""1"": 4.1, ""2"": 3.6, ""3"": 2.6}",0,0.0,0.0,0,{},[]
1245,229498.0,46,Fernando,Muslera,Fernando Muslera,GK,4.1,True,0.7,"{""1"": 0.5, ""2"": 0.8, ""3"": 0.7}",3,1.5,1.0,1,"{""1"": 2, ""2"": 1}",[]
1246,402897.0,46,Santiago,Mele,Santiago Mele,GK,3.5,True,0.2,"{""1"": 0.3, ""2"": 0.2, ""3"": 0.2}",0,0.0,0.0,0,{},[]
1247,368652.0,46,Giorgian,de Arrascaeta,Giorgian de Arrascaeta,MID,6.5,True,0.1,"{""1"": 0.2, ""2"": 0.3, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1248,402884.0,46,Federico,Valverde,Federico Valverde,MID,7.5,True,4.8,"{""1"": 5.7, ""2"": 5.4, ""3"": 4.8}",7,3.5,2.3,5,"{""1"": 2, ""2"": 5}",[]
1249,385994.0,47,Cristian,Roldan,Cristian Roldan,MID,4.7,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",0,0.0,0.0,0,{},[]
1250,499912.0,47,Sebastian,Berhalter,Sebastian Berhalter,MID,4.7,True,0.1,"{""1"": 0.1, ""2"": 0, ""3"": 0.1}",2,1.0,0.7,1,"{""1"": 1, ""2"": 1}",[]
1251,,47,Tanner,Tessmann,Tanner Tessmann,MID,5.6,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
1252,,47,Aidan,Morris,Aidan Morris,MID,5.6,False,0.0,"{""1"": 0, ""2"": 0, ""3"": 0}",0,0.0,0.0,0,{},[]
