nation_id,fifa_team_id,fifa_player_id,name,short_name,jersey_num,birth_date,position,real_position,real_position_side,position_code,real_position_code,preferred_foot,height_cm,weight_kg,fifa_id_country,picture_id,picture_url,active_status,fifa_match_appearances,fifa_goals,fifa_yellow_cards,fifa_red_cards
SWE,43970,489685,Jacob WIDELL ZETTERSTROM,ZETTERSTRÖM,1,1998-07-11T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,197.0,88.0,SWE,C93A418B-3456-4B0F-B0E08CB27004AEBB,https://digitalhub.fifa.com/transform/c93a418b-3456-4b0f-b0e0-8cb27004aebb/WIDELL-ZETTERSTROM-Jacob_489685,1,,,,
SWE,43970,483304,Gustaf LAGERBIELKE,LAGERBIELKE,2,2000-04-10T00:00:00Z,Defender,Defender,Unknown,1,1,,193.0,80.0,SWE,12A80A14-C33D-480F-8742315485C114C1,https://digitalhub.fifa.com/transform/12a80a14-c33d-480f-8742-315485c114c1/LAGERBIELKE-Gustaf_483304,1,,,,
SWE,43970,395283,Victor LINDELOF,LINDELÖF,3,1994-07-17T00:00:00Z,Defender,Defender,Unknown,1,1,,187.0,82.0,SWE,88B96376-9F31-40FD-A0FCAE12AAB484C4,https://digitalhub.fifa.com/transform/88b96376-9f31-40fd-a0fc-ae12aab484c4/LINDELOF-Victor_395283,1,,,,
SWE,43970,483312,Isak HIEN,HIEN,4,1999-01-13T00:00:00Z,Defender,Defender,Unknown,1,1,,191.0,88.0,SWE,0DAF43D1-2714-4CC3-AB8B3CF2020BF150,https://digitalhub.fifa.com/transform/0daf43d1-2714-4cc3-ab8b-3cf2020bf150/HIEN-Isak_483312,1,,,,
SWE,43970,483276,Gabriel GUDMUNDSSON,GUDMUNDSSON,5,1999-04-29T00:00:00Z,Defender,Defender,Unknown,1,1,,181.0,75.0,SWE,43FD52E9-E3A9-46F6-84327BFBBB394678,https://digitalhub.fifa.com/transform/43fd52e9-e3a9-46f6-8432-7bfbbb394678/GUDMUNDSSON-Gabriel_483276,1,,,,
SWE,43970,514639,Herman JOHANSSON,H. JOHANSSON,6,1997-10-16T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,84.0,SWE,58EB2743-907E-4E6D-802028C8767E5CDC,https://digitalhub.fifa.com/transform/58eb2743-907e-4e6d-8020-28c8767e5cdc/JOHANSSON-Herman_514639,1,,,,
SWE,43970,489689,Lucas BERGVALL,BERGVALL,7,2006-02-02T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,187.0,75.0,SWE,BD927D6A-BB9D-4424-9E9653C2EBC7220B,https://digitalhub.fifa.com/transform/bd927d6a-bb9d-4424-9e96-53c2ebc7220b/BERGVALL-Lucas_489689,1,,,,
SWE,43970,491255,Daniel SVENSSON,SVENSSON,8,2002-02-12T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,72.0,SWE,49DBFD16-1871-40C2-94D5995F9E38CC04,https://digitalhub.fifa.com/transform/49dbfd16-1871-40c2-94d5-995f9e38cc04/SVENSSON-Daniel_491255,1,,,,
SWE,43970,430150,Alexander Isak,ISAK,9,1999-09-21T00:00:00Z,Forward,Forward,Unknown,3,3,,190.0,74.0,SWE,C6FFE63B-AEFD-43B8-BD9D3C6E31A8F418,https://digitalhub.fifa.com/transform/c6ffe63b-aefd-43b8-bd9d-3c6e31a8f418/ISAK-Alexander_430150,1,,,,
SWE,43970,502946,Benjamin NYGREN,NYGREN,10,2001-07-08T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,187.0,76.0,SWE,E464BE99-48C1-41A9-B5AA2C5760F1D302,https://digitalhub.fifa.com/transform/e464be99-48c1-41a9-b5aa-2c5760f1d302/NYGREN-Benjamin_502946,1,,,,
SWE,43970,441137,Anthony ELANGA,ELANGA,11,2002-04-27T00:00:00Z,Forward,Forward,Unknown,3,3,,178.0,75.0,SWE,38E8D10E-AA56-4837-A58935BC4DCC23A3,https://digitalhub.fifa.com/transform/38e8d10e-aa56-4837-a589-35bc4dcc23a3/ELANGA-Anthony_441137,1,,,,
SWE,43970,483264,Viktor JOHANSSON,V. JOHANSSON,12,1998-09-14T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,187.0,80.0,SWE,C311A4AC-F9AD-48D3-99DCB9C53345D0F9,https://digitalhub.fifa.com/transform/c311a4ac-f9ad-48d3-99dc-b9c53345d0f9/JOHANSSON-Viktor_483264,1,,,,
SWE,43970,395286,Ken SEMA,SEMA,13,1993-09-30T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,69.0,SWE,EB495B7C-F859-40C2-93279478FAF03C24,https://digitalhub.fifa.com/transform/eb495b7c-f859-40c2-9327-9478faf03c24/SEMA-Ken_395286,1,,,,
SWE,43970,483319,Hjalmar EKDAL,EKDAL,14,1998-10-21T00:00:00Z,Defender,Defender,Unknown,1,1,,187.0,76.0,SWE,23439C93-9021-4C30-B8B145141AD89E8C,https://digitalhub.fifa.com/transform/23439c93-9021-4c30-b8b1-45141ad89e8c/EKDAL-Hjalmar_483319,1,,,,
SWE,43970,441132,Carl STARFELT,STARFELT,15,1995-06-01T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,83.0,SWE,7C4B343C-446C-4D27-AB62BB85EE559985,https://digitalhub.fifa.com/transform/7c4b343c-446c-4d27-ab62-bb85ee559985/STARFELT-Carl_441132,1,,,,
SWE,43970,441135,Jesper KARLSTROM,KARLSTRÖM,16,1995-06-21T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,182.0,81.0,SWE,0ED50024-CB6D-4FA5-BC7CBA8A9AFA7FD3,https://digitalhub.fifa.com/transform/0ed50024-cb6d-4fa5-bc7c-ba8a9afa7fd3/KARLSTROM-Jesper_441135,1,,,,
SWE,43970,483327,Viktor GYOKERES,GYÖKERES,17,1998-06-04T00:00:00Z,Forward,Forward,Unknown,3,3,,189.0,90.0,SWE,CA3D75BF-7E31-4269-9933B296EB3F5BFF,https://digitalhub.fifa.com/transform/ca3d75bf-7e31-4269-9933-b296eb3f5bff/GYOKERES-Viktor_483327,1,,,,
SWE,43970,489688,Yasin AYARI,AYARI,18,2003-10-06T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,172.0,69.0,SWE,AC9ED8A6-7B39-4962-8245B80556224CA0,https://digitalhub.fifa.com/transform/ac9ed8a6-7b39-4962-8245-b80556224ca0/AYARI-Yasin_489688,1,,,,
SWE,43970,433795,Mattias SVANBERG,SVANBERG,19,1999-01-05T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,186.0,77.0,SWE,0D003261-373C-46F2-90C634D700C027F6,https://digitalhub.fifa.com/transform/0d003261-373c-46f2-90c6-34d700c027f6/SVANBERG-Mattias_433795,1,,,,
SWE,43970,493061,Eric SMITH,SMITH,20,1997-01-08T00:00:00Z,Defender,Defender,Unknown,1,1,,192.0,86.0,SWE,7F7BF320-92E1-4267-BC6B56F2EC37E94F,https://digitalhub.fifa.com/transform/7f7bf320-92e1-4267-bc6b-56f2ec37e94f/SMITH-Eric_493061,1,,,,
SWE,43970,502945,Alexander BERNHARDSSON,BERNHARDSSON,21,1998-09-08T00:00:00Z,Defender,Defender,Unknown,1,1,,184.0,70.0,SWE,165D5004-48B5-4A8C-86EED7C982B9B96C,https://digitalhub.fifa.com/transform/165d5004-48b5-4a8c-86ee-d7c982b9b96c/BERNHARDSSON-Alexander_502945,1,,,,
SWE,43970,503047,Besfort ZENELI,ZENELI,22,2002-11-21T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,187.0,71.0,SWE,7BD98883-DD6C-4E8F-954EAF31D070EAC7,https://digitalhub.fifa.com/transform/7bd98883-dd6c-4e8f-954e-af31d070eac7/ZENELI-Besfort_503047,1,,,,
SWE,43970,360496,Kristoffer NORDFELDT,NORDFELDT,23,1989-06-23T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,190.0,85.0,SWE,747828C3-0592-411D-889A9A59AE78E0B6,https://digitalhub.fifa.com/transform/747828c3-0592-411d-889a-9a59ae78e0b6/NORDFELDT-Kristoffer_360496,1,,,,
SWE,43970,519958,Elliot STROUD,STROUD,24,2002-06-22T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,75.0,SWE,12D24B4C-5628-4013-8F4DBDDEA4AE2258,https://digitalhub.fifa.com/transform/12d24b4c-5628-4013-8f4d-bddea4ae2258/STROUD-Elliot_519958,1,,,,
SWE,43970,489691,Gustaf NILSSON,NILSSON,25,1997-05-23T00:00:00Z,Forward,Forward,Unknown,3,3,,197.0,88.0,SWE,BA9D4008-FE99-49D2-AFB3C3A9D7A97DA8,https://digitalhub.fifa.com/transform/ba9d4008-fe99-49d2-afb3-c3a9d7a97da8/NILSSON-Gustaf_489691,1,,,,
SWE,43970,514202,Taha ALI,ALI,26,1998-07-01T00:00:00Z,Forward,Forward,Unknown,3,3,,174.0,63.0,SWE,9A70800C-37C4-4CD9-B195F307DBAAD09B,https://digitalhub.fifa.com/transform/9a70800c-37c4-4cd9-b195-f307dbaad09b/ALI-Taha_514202,1,,,,
ESP,43969,447853,David RAYA,RAYA,1,1995-09-15T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,186.0,82.0,ESP,2A0B3279-E7C5-44C9-8F13897D085E83BF,https://digitalhub.fifa.com/transform/2a0b3279-e7c5-44c9-8f13-897d085e83bf/RAYA-David_447853,1,,,,
ESP,43969,484728,Marc PUBILL,MARC PUBILL,2,2003-06-20T00:00:00Z,Defender,Defender,Unknown,1,1,,191.0,86.0,ESP,FD21BF4F-BF7D-4917-8AFD3DEF8E7E5069,https://digitalhub.fifa.com/transform/fd21bf4f-bf7d-4917-8afd-3def8e7e5069/PUBILL-Marc_484728,1,,,,
ESP,43969,391297,Alex GRIMALDO,GRIMALDO,3,1995-09-20T00:00:00Z,Defender,Defender,Unknown,1,1,,171.0,67.0,ESP,5517003D-EDE4-43F5-A59568E9BD17F6CA,https://digitalhub.fifa.com/transform/5517003d-ede4-43f5-a595-68e9bd17f6ca/GRIMALDO-Alex_391297,1,,,,
ESP,43969,405562,Eric GARCIA,ERIC,4,2001-01-09T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,78.0,ESP,96536FC5-7D12-442C-89BAC7CCDAE45D61,https://digitalhub.fifa.com/transform/96536fc5-7d12-442c-89ba-c7ccdae45d61/GARCIA-Eric_405562,1,,,,
ESP,43969,382739,Marcos LLORENTE,M. LLORENTE,5,1995-01-30T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,75.0,ESP,AB948683-40C0-4AF1-9038B7F24DA3FFC2,https://digitalhub.fifa.com/transform/ab948683-40c0-4af1-9038-b7f24da3ffc2/LLORENTE-Marcos_382739,1,,,,
ESP,43969,430733,Mikel MERINO,MERINO,6,1996-06-22T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,188.0,85.0,ESP,BCC810B0-5C45-4781-809EBEAE8B68E1D8,https://digitalhub.fifa.com/transform/bcc810b0-5c45-4781-809e-beae8b68e1d8/MERINO-Mikel_430733,1,,,,
ESP,43969,405545,Ferran TORRES,FERRAN,7,2000-02-29T00:00:00Z,Forward,Forward,Unknown,3,3,,183.0,81.0,ESP,AA65D133-F0FB-4379-9B1B6C9DC2F40195,https://digitalhub.fifa.com/transform/aa65d133-f0fb-4379-9b1b-6c9dc2f40195/TORRES-Ferran_405545,1,,,,
ESP,43969,430718,Fabian RUIZ,FABIÁN,8,1996-04-03T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,188.0,82.0,ESP,C40DED96-190D-41C8-90F26A253A63B33D,https://digitalhub.fifa.com/transform/c40ded96-190d-41c8-90f2-6a253a63b33d/RUIZ-Fabian_430718,1,,,,
ESP,43969,447866,GAVI,GAVI,9,2004-08-05T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,173.0,70.0,ESP,4A8278CB-43C6-4A1A-8AA8896C67DAF977,https://digitalhub.fifa.com/transform/4a8278cb-43c6-4a1a-8aa8-896c67daf977/GAVI_447866,1,,,,
ESP,43969,430750,Dani OLMO,OLMO,10,1998-05-07T00:00:00Z,Forward,Forward,Unknown,3,3,,179.0,72.0,ESP,C3F3E67A-90C1-469A-A4E1263A470DB989,https://digitalhub.fifa.com/transform/c3f3e67a-90c1-469a-a4e1-263a470db989/OLMO-Dani_430750,1,,,,
ESP,43969,423658,Yeremy PINO,YEREMY,11,2002-10-20T00:00:00Z,Forward,Forward,Unknown,3,3,,174.0,66.0,ESP,40328B78-C5B4-4C63-A11EE5D1491793EF,https://digitalhub.fifa.com/transform/40328b78-c5b4-4c63-a11e-e5d1491793ef/PINO-Yeremy_423658,1,,,,
ESP,43969,430144,Pedro PORRO,PEDRO PORRO,12,1999-09-13T00:00:00Z,Defender,Defender,Unknown,1,1,,173.0,73.0,ESP,2C33B0C7-C399-4EAC-98B266F35E77886A,https://digitalhub.fifa.com/transform/2c33b0c7-c399-4eac-98b2-66f35e77886a/PORRO-Pedro_430144,1,,,,
ESP,43969,484691,Joan GARCIA,JOAN GARCIA,13,2001-05-04T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,194.0,86.0,ESP,08439F96-C835-4B28-9FC57E90D4E82738,https://digitalhub.fifa.com/transform/08439f96-c835-4b28-9fc5-7e90d4e82738/GARCIA-Joan_484691,1,,,,
ESP,43969,335999,Aymeric LAPORTE,LAPORTE,14,1994-05-27T00:00:00Z,Defender,Defender,Unknown,1,1,,191.0,86.0,ESP,E923CA38-381D-4187-9D409F5F72434530,https://digitalhub.fifa.com/transform/e923ca38-381d-4187-9d40-9f5f72434530/LAPORTE-Aymeric_335999,1,,,,
ESP,43969,447860,Alex BAENA,ALEX B.,15,2001-07-20T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,172.0,65.0,ESP,19C2A085-E986-4C5B-8AF7AA98F7ADC36E,https://digitalhub.fifa.com/transform/19c2a085-e986-4c5b-8af7-aa98f7adc36e/BAENA-Alex_447860,1,,,,
ESP,43969,411375,RODRI,RODRIGO,16,1996-06-22T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,190.0,90.0,ESP,295AB5B2-4DBF-42B9-918B04FB4AE0EC0A,https://digitalhub.fifa.com/transform/295ab5b2-4dbf-42b9-918b-04fb4ae0ec0a/RODRI_411375,1,,,,
ESP,43969,447855,Nico WILLIAMS,WILLIAMS JR.,17,2002-07-12T00:00:00Z,Forward,Forward,Unknown,3,3,,181.0,74.0,ESP,1792665E-37CB-421D-969BE6A3EDBD8D76,https://digitalhub.fifa.com/transform/1792665e-37cb-421d-969b-e6a3edbd8d76/WILLIAMS-Nico_447855,1,,,,
ESP,43969,430754,Martin ZUBIMENDI,ZUBIMENDI,18,1999-02-02T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,181.0,78.0,ESP,640DEF2C-056D-4B6D-8BCC613B77F99160,https://digitalhub.fifa.com/transform/640def2c-056d-4b6d-8bcc-613b77f99160/ZUBIMENDI-Martin_430754,1,,,,
ESP,43969,484320,Lamine YAMAL,LAMINE YAMAL,19,2007-07-13T00:00:00Z,Forward,Forward,Unknown,3,3,,183.0,63.0,ESP,37B631D3-C340-4590-91A8BB00BD5F1E89,https://digitalhub.fifa.com/transform/37b631d3-c340-4590-91a8-bb00bd5f1e89/YAMAL-Lamine_484320,1,,,,
ESP,43969,423646,PEDRI,PEDRI,20,2002-11-25T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,174.0,68.0,ESP,75A5861E-008F-460C-81E48085FA2CC961,https://digitalhub.fifa.com/transform/75a5861e-008f-460c-81e4-8085fa2cc961/PEDRI_423646,1,,,,
ESP,43969,430751,Mikel OYARZABAL,OYARZABAL,21,1997-04-21T00:00:00Z,Forward,Forward,Unknown,3,3,,181.0,80.0,ESP,2F46ED20-B155-4201-8B97BADBC3619450,https://digitalhub.fifa.com/transform/2f46ed20-b155-4201-8b97-badbc3619450/OYARZABAL-Mikel_430751,1,,,,
ESP,43969,474973,Pau CUBARSI,CUBARSÍ,22,2007-01-22T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,77.0,ESP,02B8F052-FA36-41A9-807EE8F7C6A96D61,https://digitalhub.fifa.com/transform/02b8f052-fa36-41a9-807e-e8f7c6a96d61/CUBARSI-Pau_474973,1,,,,
ESP,43969,430753,Unai SIMON,UNAI SIMÓN,23,1997-06-11T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,190.0,88.0,ESP,41E0F920-BD7D-4BD6-882BC83ED33E3F26,https://digitalhub.fifa.com/transform/41e0f920-bd7d-4bd6-882b-c83ed33e3f26/SIMON-Unai_430753,1,,,,
ESP,43969,430735,Marc CUCURELLA,CUCURELLA,24,1998-07-22T00:00:00Z,Defender,Defender,Unknown,1,1,,173.0,70.0,ESP,3BC6B871-A4B2-4201-8885A77420F4C7C9,https://digitalhub.fifa.com/transform/3bc6b871-a4b2-4201-8885-a77420f4c7c9/CUCURELLA-Marc_430735,1,,,,
ESP,43969,492859,Victor MUNOZ,VICTOR M.V.,25,2003-07-13T00:00:00Z,Forward,Forward,Unknown,3,3,,173.0,70.0,ESP,73C58323-50F9-463B-88F0ABCE4D69067C,https://digitalhub.fifa.com/transform/73c58323-50f9-463b-88f0-abce4d69067c/MUNOZ-Victor_492859,1,,,,
ESP,43969,447864,Borja IGLESIAS,B. IGLESIAS,26,1993-01-17T00:00:00Z,Forward,Forward,Unknown,3,3,,187.0,90.0,ESP,E90FDA84-DAE1-44E9-B0309CE63B11B2D4,https://digitalhub.fifa.com/transform/e90fda84-dae1-44e9-b030-9ce63b11b2d4/IGLESIAS-Borja_447864,1,,,,
BEL,43935,358106,Thibaut COURTOIS,COURTOIS,1,1992-05-11T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,199.0,96.0,BEL,B630BDBE-3615-43B0-B7158DA37B1ECFA6,https://digitalhub.fifa.com/transform/b630bdbe-3615-43b0-b715-8da37b1ecfa6/COURTOIS-Thibaut_358106,1,,,,
BEL,43935,448369,Zeno DEBAST,DEBAST,2,2003-10-24T00:00:00Z,Defender,Defender,Unknown,1,1,,189.0,80.0,BEL,F6F8A277-EB22-4353-9CE1A8ABE7749D1D,https://digitalhub.fifa.com/transform/f6f8a277-eb22-4353-9ce1-a8abe7749d1d/DEBAST-Zeno_448369,1,,,,
BEL,43935,448346,Arthur THEATE,THEATE,3,2000-05-25T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,78.0,BEL,34DA124D-C474-4154-90E9AA132A5DF818,https://digitalhub.fifa.com/transform/34da124d-c474-4154-90e9-aa132a5df818/THEATE-Arthur_448346,1,,,,
BEL,43935,448360,Brandon MECHELE,MECHELE,4,1993-01-28T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,78.0,BEL,DDA9E35D-EEDF-403B-8953A5DC213FBF67,https://digitalhub.fifa.com/transform/dda9e35d-eedf-403b-8953-a5dc213fbf67/MECHELE-Brandon_448360,1,,,,
BEL,43935,448373,Maxim DE CUYPER,DE CUYPER,5,2000-12-22T00:00:00Z,Defender,Defender,Unknown,1,1,,182.0,71.0,BEL,1C22DFC4-3EB2-4778-B310EF4B62AEF0C6,https://digitalhub.fifa.com/transform/1c22dfc4-3eb2-4778-b310-ef4b62aef0c6/DE-CUYPER-Maxim_448373,1,,,,
BEL,43935,290821,Axel WITSEL,WITSEL,6,1989-01-12T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,186.0,82.0,BEL,FF0110D3-0721-4983-BC62018A993D8486,https://digitalhub.fifa.com/transform/ff0110d3-0721-4983-bc62-018a993d8486/WITSEL-Axel_290821,1,,,,
BEL,43935,358120,Kevin DE BRUYNE,DE BRUYNE,7,1991-06-28T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,181.0,79.0,BEL,41FB7DE3-9F9E-44F1-B63F0551F5D33B2B,https://digitalhub.fifa.com/transform/41fb7de3-9f9e-44f1-b63f-0551f5d33b2b/DE-BRUYNE-Kevin_358120,1,,,,
BEL,43935,401444,Youri TIELEMANS,TIELEMANS,8,1997-05-07T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,176.0,72.0,BEL,158822AD-A0E9-406C-A84DE79B0392409F,https://digitalhub.fifa.com/transform/158822ad-a0e9-406c-a84d-e79b0392409f/TIELEMANS-Youri_401444,1,,,,
BEL,43935,358112,Romelu LUKAKU,LUKAKU,9,1993-05-13T00:00:00Z,Forward,Forward,Unknown,3,3,,190.0,103.0,BEL,302B7FB7-6964-4A52-8DB49C12778B80FA,https://digitalhub.fifa.com/transform/302b7fb7-6964-4a52-8db4-9c12778b80fa/LUKAKU-Romelu_358112,1,,,,
BEL,43935,448355,Leandro TROSSARD,TROSSARD,10,1994-12-04T00:00:00Z,Forward,Forward,Unknown,3,3,,172.0,65.0,BEL,78476568-5ABB-4047-B6C0FD9651E0F39D,https://digitalhub.fifa.com/transform/78476568-5abb-4047-b6c0-fd9651e0f39d/TROSSARD-Leandro_448355,1,,,,
BEL,43935,448341,Jeremy DOKU,DOKU,11,2002-05-27T00:00:00Z,Forward,Forward,Unknown,3,3,,173.0,82.0,BEL,DF41BE47-900D-41FE-90EBB493F7609869,https://digitalhub.fifa.com/transform/df41be47-900d-41fe-90eb-b493f7609869/DOKU-Jeremy_448341,1,,,,
BEL,43935,495348,Senne LAMMENS,LAMMENS,12,2002-07-07T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,193.0,88.0,BEL,9E407610-B85C-45D8-847A2BAE1D24E699,https://digitalhub.fifa.com/transform/9e407610-b85c-45d8-847a-2bae1d24e699/LAMMENS-Senne_495348,1,,,,
BEL,43935,499803,Mike PENDERS,PENDERS,13,2005-07-31T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,200.0,104.0,BEL,88DA8AE8-D4AF-47B1-8F4CE3AC46FBC226,https://digitalhub.fifa.com/transform/88da8ae8-d4af-47b1-8f4c-e3ac46fbc226/PENDERS-Mike_499803,1,,,,
BEL,43935,448377,Dodi LUKEBAKIO,LUKEBAKIO,14,1997-09-24T00:00:00Z,Forward,Forward,Unknown,3,3,,184.0,77.0,BEL,5672576A-616D-45A3-8F0695AA772BB821,https://digitalhub.fifa.com/transform/5672576a-616d-45a3-8f06-95aa772bb821/LUKEBAKIO-Dodi_448377,1,,,,
BEL,43935,358122,Thomas MEUNIER,MEUNIER,15,1991-09-12T00:00:00Z,Defender,Defender,Unknown,1,1,,190.0,88.0,BEL,13D6695B-4220-48CB-91B116A60DFF2AA6,https://digitalhub.fifa.com/transform/13d6695b-4220-48cb-91b1-16a60dff2aa6/MEUNIER-Thomas_358122,1,,,,
BEL,43935,448366,Koni DE WINTER,DE WINTER,16,2002-06-12T00:00:00Z,Defender,Defender,Unknown,1,1,,191.0,84.0,BEL,A19702C3-A309-4E23-9957DFBE0D9D5D43,https://digitalhub.fifa.com/transform/a19702c3-a309-4e23-9957-dfbe0d9d5d43/DE-WINTER-Koni_448366,1,,,,
BEL,43935,448362,Charles DE KETELAERE,DE KETELAERE,17,2001-03-10T00:00:00Z,Forward,Forward,Unknown,3,3,,192.0,83.0,BEL,2CE231C2-05F7-4353-921C242C863A8D54,https://digitalhub.fifa.com/transform/2ce231c2-05f7-4353-921c-242c863a8d54/DE-KETELAERE-Charles_448362,1,,,,
BEL,43935,506088,Joaquin SEYS,SEYS,18,2005-03-28T00:00:00Z,Defender,Defender,Unknown,1,1,,178.0,71.0,BEL,33C2B9DE-5AE7-4FA1-8DB86CFF8E2B02F0,https://digitalhub.fifa.com/transform/33c2b9de-5ae7-4fa1-8db8-6cff8e2b02f0/SEYS-Joaquin_506088,1,,,,
BEL,43935,497902,Diego MOREIRA,MOREIRA JR,19,2004-08-06T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,179.0,72.0,BEL,DFE97726-1409-4CC2-846339184FAB3A04,https://digitalhub.fifa.com/transform/dfe97726-1409-4cc2-8463-39184fab3a04/MOREIRA-Diego_497902,1,,,,
BEL,43935,448343,Hans VANAKEN,VANAKEN,20,1992-08-24T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,195.0,86.0,BEL,9018CA03-C5C1-4DC1-8D4F7EE07308DC55,https://digitalhub.fifa.com/transform/9018ca03-c5c1-4dc1-8d4f-7ee07308dc55/VANAKEN-Hans_448343,1,,,,
BEL,43935,411443,Timothy CASTAGNE,CASTAGNE,21,1995-12-05T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,80.0,BEL,58F1CC7C-04F4-43BA-BC8285C1226FB7A2,https://digitalhub.fifa.com/transform/58f1cc7c-04f4-43ba-bc82-85c1226fb7a2/CASTAGNE-Timothy_411443,1,,,,
BEL,43935,433092,Alexis SAELEMAEKERS,SAELEMAEKERS,22,1999-06-27T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,180.0,72.0,BEL,F4764C32-F702-4695-965828479916FA99,https://digitalhub.fifa.com/transform/f4764c32-f702-4695-9658-28479916fa99/SAELEMAEKERS-Alexis_433092,1,,,,
BEL,43935,495349,Nicolas RASKIN,RASKIN,23,2001-02-23T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,178.0,76.0,BEL,2A366682-88F4-4D6F-AE54E474030615CC,https://digitalhub.fifa.com/transform/2a366682-88f4-4d6f-ae54-e474030615cc/RASKIN-Nicolas_495349,1,,,,
BEL,43935,448364,Amadou ONANA,ONANA,24,2001-08-16T00:00:00Z,Midfielder,Midfielder,Unknown,2,2,,192.0,76.0,BEL,697EE4F8-3DF1-4CE5-A8B9C9DAE1ED6ABA,https://digitalhub.fifa.com/transform/697ee4f8-3df1-4ce5-a8b9-c9dae1ed6aba/ONANA-Amadou_448364,1,,,,
BEL,43935,514166,Nathan NGOY,NGOY,25,2003-06-10T00:00:00Z,Defender,Defender,Unknown,1,1,,183.0,78.0,BEL,77BEA513-328C-4AF6-A1B689EFDFEB03AE,https://digitalhub.fifa.com/transform/77bea513-328c-4af6-a1b6-89efdfeb03ae/NGOY-Nathan_514166,1,,,,
BEL,43935,494025,Matias FERNANDEZ-PARDO,FERNANDEZ-PARDO,26,2005-02-03T00:00:00Z,Forward,Forward,Unknown,3,3,,188.0,86.0,BEL,568CA230-B521-4F9C-9601FB0CB6841FDE,https://digitalhub.fifa.com/transform/568ca230-b521-4f9c-9601-fb0cb6841fde/FERNANDEZ-PARDO-Matias_494025,1,,,,
KSA,43835,419287,NAWAF ALAQIDI,ALAQIDI,1,2000-05-10T00:00:00Z,Goalkeeper,Goalkeeper,Unknown,0,0,,186.0,88.0,KSA,6B95E954-E3FD-4BA9-A171690C9626ECED,https://digitalhub.fifa.com/transform/6b95e954-e3fd-4ba9-a171-690c9626eced/NAWAF-ALAQIDI_419287,1,,,,
KSA,43835,419326,ALI MAJRASHI,MAJRASHI,2,1999-10-02T00:00:00Z,Defender,Defender,Unknown,1,1,,169.0,68.0,KSA,3B436722-501D-4098-8DAFB298D010C530,https://digitalhub.fifa.com/transform/3b436722-501d-4098-8daf-b298d010c530/ALI-MAJRASHI_419326,1,,,,
KSA,43835,433439,ALI LAJAMI,LAJAMI,3,1996-04-24T00:00:00Z,Defender,Defender,Unknown,1,1,,177.0,71.0,KSA,27FA9B34-D37D-4416-A35FFB6D234E9E8C,https://digitalhub.fifa.com/transform/27fa9b34-d37d-4416-a35f-fb6d234e9e8c/ALI-LAJAMI_433439,1,,,,
KSA,43835,403312,Abdulelah ALAMRI,ALAMRI,4,1997-01-15T00:00:00Z,Defender,Defender,Unknown,1,1,,185.0,77.0,KSA,3EC8A8EA-BEB5-4F8B-B8F666030BDA5C4E,https://digitalhub.fifa.com/transform/3ec8a8ea-beb5-4f8b-b8f6-66030bda5c4e/ABDULELAH-ALAMRI_403312,1,,,,
